#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
P9_megaHit.fasta	k191_366969	24	710	+	flgI	36-725/1110	========/==....	1/3	61.89	82.32	vfdb	NP_249775	(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_371032	25	673	+	motA	202-850/852	...=====/======	2/2	76.06	80.31	vfdb	NP_253641	(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_371461	115	478	-	pilH	1-364/366	===============	0/0	99.45	82.97	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_373039	331	662	+	PA1464	28-359/480	========/===...	2/2	68.96	85.59	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_373968	384	1291	-	fleQ	535-1445/1473	.....===/======	3/7	61.51	86.09	vfdb	NP_249788	(fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_376847	1	404	+	flgC	22-413/441	========/======	4/14	88.66	80.99	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_37806	1	1069	-	fleQ	1-1069/1473	========/===...	2/2	72.51	81.59	vfdb	NP_249788	(fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_37824	8	1133	+	pvdM	146-1271/1347	.=======/======	4/6	83.37	80.16	vfdb	NP_251083	(pvdM) dipeptidase precursor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_38023	52	504	+	flgC	1-441/441	========/======	4/14	99.77	82.16	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_380319	61	399	+	hcp1	1-339/489	========/==....	2/2	69.12	83.53	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_381802	1	359	-	flgC	46-401/441	.=======/=====.	3/5	80.50	82.22	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_388092	64	333	+	fliQ	1-270/270	========/======	2/2	99.63	80.81	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_388920	2	492	-	motC	193-683/741	...=====/=====.	2/6	65.86	80.16	vfdb	NP_250151	(motC) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_389114	15	446	+	hsiB1/vipA/tssB	21-452/519	==============.	0/0	83.24	87.73	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_389133	263	694	+	hsiB1/vipA/tssB	21-452/519	==============.	0/0	83.24	87.96	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_392672	1	500	-	algU	34-533/582	==============.	0/0	85.91	80.20	vfdb	NP_249453	(algU) alginate biosynthesis protein AlgZ/FimS [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_3934	5991	6443	-	PA1464	28-480/480	===============	0/0	94.38	85.21	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_394132	159	611	-	PA1464	28-480/480	===============	0/0	94.38	86.98	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_394523	31	686	-	fleN	163-818/843	..======/======	2/2	77.70	83.26	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_394910	47	826	+	crc	1-780/780	===============	0/0	100.00	84.36	vfdb	NP_254019	(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_395317	748	1191	-	flgC	1-441/441	========/======	3/5	99.77	84.49	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_395535	633	835	+	mbtH-like	1-203/219	==============.	0/0	92.69	84.24	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_397628	1	554	-	fleN	10-563/843	===========....	0/0	65.72	83.75	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_40083	1835	2287	+	PA1464	28-480/480	===============	0/0	94.38	85.65	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_401298	274	942	-	fliP	91-759/768	.==============	0/0	87.11	82.51	vfdb	NP_250137	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_401298	1994	2928	-	fliM	1-935/972	===============	0/0	96.19	85.13	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_404697	327	1142	+	PA3348	12-824/825	========/======	3/5	98.42	80.91	vfdb	NP_252038	(PA3348) chemotaxis protein methyltransferase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_404697	1447	1854	+	flgB	1-408/408	========/======	2/4	99.51	80.00	vfdb	NP_249768	(flgB) flagellar basal body rod protein FlgB [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_404697	1858	2301	+	flgC	1-441/441	========/======	3/5	99.77	81.80	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_404727	52	254	-	mbtH-like	1-203/219	==============.	0/0	92.69	83.25	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_408599	1	656	+	fleN	163-818/843	..======/======	2/2	77.70	82.19	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_408599	733	1375	+	fliA	62-701/744	.=======/======	2/3	86.02	80.87	vfdb	NP_250146	(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_408890	2	375	-	hcp1	1-374/489	========/===...	2/2	76.28	81.33	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_409532	1	1145	+	pvdH	223-1367/1410	..======/======	3/4	81.06	82.39	vfdb	NP_251103	(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_409532	1274	1476	+	mbtH-like	1-203/219	==============.	0/0	92.69	83.25	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_411300	1	610	+	rpoS	394-1003/1005	.....==========	0/0	60.70	85.08	vfdb	NP_252312	(rpoS) RNA polymerase sigma factor RpoS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_411571	396	984	-	motA	262-850/852	....===========	0/0	69.13	80.98	vfdb	NP_253641	(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_417095	129	602	+	hsiB1/vipA/tssB	21-494/519	===============	0/0	91.33	87.13	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_419962	343	744	-	tssE	7-408/408	===============	0/0	98.53	87.56	vfdb	NP_250350	(tssE) type VI secretion system baseplate subunit TssE [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_419962	760	2235	-	tssC	1-1476/1476	========/======	4/6	99.80	84.04	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_420422	23	355	-	pilH	1-333/366	==============.	0/0	90.98	84.69	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_420422	442	809	-	pilG	1-368/408	==============.	0/0	90.20	85.05	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_421152	50	319	-	fliQ	1-270/270	========/======	2/2	99.63	80.44	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_428783	1	166	+	mbtH-like	39-204/219	..============.	0/0	75.80	84.94	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_428791	1	166	+	mbtH-like	39-204/219	..============.	0/0	75.80	84.94	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_429330	4	341	-	flgC	31-365/441	========/====..	3/5	75.74	81.42	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_429696	391	1110	-	flgI	391-1110/1110	.....==========	0/0	64.86	85.28	vfdb	NP_249775	(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_433306	1	428	-	flgC	1-425/441	========/======	3/5	96.15	80.42	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_435989	47	1471	-	tssC	48-1472/1476	===============	0/0	96.54	82.74	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_435999	1	730	+	waaF	248-977/1038	...============	0/0	70.33	80.00	vfdb	NP_253699	(waaF) heptosyltransferase I [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_437446	2	2109	+	clpV1	542-2694/2709	..======/======	6/49	77.74	82.97	vfdb	NP_248780	(clpV1) type VI secretion system AAA+ family ATPase [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_43809	1	397	+	PA1464	84-480/480	..=============	0/0	82.71	83.88	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_439105	99	448	+	pilG	1-350/408	=============..	0/0	85.78	83.43	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_442660	1	263	-	pilG	1-263/408	==========.....	0/0	64.46	84.03	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_444086	1	335	+	hcp1	95-429/489	..======/=====.	2/2	68.30	81.25	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_444389	6	383	+	PA1464	75-452/480	..=============	0/0	78.75	86.51	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_444808	32	669	+	PA3348	187-824/825	...=====/======	2/2	77.21	81.06	vfdb	NP_252038	(PA3348) chemotaxis protein methyltransferase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_444968	1	524	+	vfr	118-641/645	..=============	0/0	81.24	81.68	vfdb	NP_249343	(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_451844	1	188	-	fliQ	1-188/270	===========....	0/0	69.63	84.57	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_451844	202	870	-	fliP	91-759/768	.==============	0/0	87.11	84.45	vfdb	NP_250137	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_453107	156	500	+	pilG	18-362/408	==============.	0/0	84.56	82.03	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_455142	21	383	+	pilG	1-363/408	==============.	0/0	88.97	85.40	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_455161	365	876	+	pvdS	1-512/564	==============.	0/0	90.78	83.59	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_45665	203	1179	+	hsiC1/vipB/tssC	56-1032/1497	===========....	0/0	65.26	87.51	vfdb	NP_248774	(hsiC1/vipB/tssC) type VI secretion system tubule-forming protein VipB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_456995	117	383	-	pilH	100-366/366	....===========	0/0	72.95	82.40	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_458787	1	186	+	acpXL	13-198/237	=============..	0/0	78.48	80.11	vfdb	WP_002963616	(acpXL) acyl carrier protein [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M]	
P9_megaHit.fasta	k191_461288	132	747	+	flgH	68-683/696	.==============	0/0	88.51	83.77	vfdb	NP_249774	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_461756	1	523	-	pvdO	77-599/855	.=======/==....	6/8	60.70	82.35	vfdb	NP_251085	(pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_462886	344	546	+	mbtH-like	1-203/219	==============.	0/0	92.69	82.76	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_467772	1	268	+	cheY	106-373/375	...=====/======	2/2	71.20	80.67	vfdb	NP_250147	(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_468571	1	380	-	fliN	52-440/474	.=======/=====.	10/23	78.69	80.56	vfdb	NP_250135	(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_468615	298	502	-	mbtH-like	1-205/219	===============	0/0	93.61	84.88	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_468999	5	2409	-	clpV1	1-2450/2709	========/=====.	9/51	88.67	84.59	vfdb	NP_248780	(clpV1) type VI secretion system AAA+ family ATPase [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_473749	1	326	+	hcp1	145-470/489	....====/======	2/2	66.46	81.04	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_474927	7	390	+	hcp1	88-471/489	..======/======	2/2	78.32	82.34	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_48073	382	893	-	pvdS	1-512/564	==============.	0/0	90.78	82.42	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_482057	13	774	+	fleN	10-771/843	========/=====.	2/2	90.27	82.96	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_482443	2	342	+	PA1464	85-425/480	..============.	0/0	71.04	85.92	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_482623	18	378	+	hsiB1/vipA/tssB	21-381/519	============...	0/0	69.56	86.70	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_491602	1	482	-	pvdS	1-482/564	=============..	0/0	85.46	82.99	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_495635	292	1785	+	rpoN	1-1494/1494	========/======	6/12	99.60	82.93	vfdb	NP_253152	(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_498120	196	796	+	flgH	68-668/696	.==============	0/0	86.35	81.03	vfdb	NP_249774	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_498131	1	515	-	flgH	154-668/696	...=====/======	2/2	73.85	80.81	vfdb	NP_249774	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_499595	292	914	+	fliM	1-623/972	========/=.....	2/2	63.99	89.10	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_499615	1	623	-	fliM	1-623/972	========/=.....	2/2	63.99	88.14	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_501227	13	389	-	pilG	1-377/408	==============.	0/0	92.40	83.82	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_503612	404	1050	-	rpoS	355-1001/1005	.....==========	0/0	64.38	83.62	vfdb	NP_252312	(rpoS) RNA polymerase sigma factor RpoS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_504070	150	526	-	pilG	1-377/408	==============.	0/0	92.40	82.23	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_505248	2	681	-	fliM	1-680/972	========/==....	2/2	69.86	88.40	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_506995	2	327	+	flgC	119-441/441	...=====/======	5/9	72.56	81.46	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_508870	1	377	-	flgC	1-374/441	========/====..	3/5	84.58	82.01	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_508931	1	611	+	rpoS	163-773/1005	..==========...	0/0	60.80	84.29	vfdb	NP_252312	(rpoS) RNA polymerase sigma factor RpoS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_510010	132	334	+	mbtH-like	1-203/219	==============.	0/0	92.69	84.73	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_510217	1	1236	-	tssC	204-1439/1476	..=============	0/0	83.74	80.18	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_511305	328	1573	+	fleQ	1-1246/1473	========/====..	5/8	84.32	81.44	vfdb	NP_249788	(fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_511308	10	1082	+	rpoN	1-1073/1494	========/===...	6/10	71.49	81.35	vfdb	NP_253152	(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_511362	10	1454	+	rpoN	1-1445/1494	========/======	4/8	96.45	83.64	vfdb	NP_253152	(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_516600	55	1176	+	pvdH	61-1182/1410	=============..	0/0	79.57	82.80	vfdb	NP_251103	(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_517340	132	500	-	hcp1	103-471/489	..======/======	2/2	75.26	80.00	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_517679	1	359	+	hsiB1/vipA/tssB	23-381/519	============...	0/0	69.17	86.35	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_518252	3242	3721	-	hcp/tssD	1-480/492	===============	0/0	97.56	80.21	vfdb	WP_002902160	(hcp/tssD) type VI secretion system protein Hcp family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
P9_megaHit.fasta	k191_518252	13380	14019	+	pvdO	77-716/855	.=======/====..	4/6	74.50	81.80	vfdb	NP_251085	(pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_519362	69	791	+	flgI	58-780/1110	===========....	0/0	65.14	82.30	vfdb	NP_249775	(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_521743	13	482	+	hcp1	1-470/489	========/======	2/2	95.91	82.59	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
